scorer,,,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth
labeled-data,20220319_1630_SW_0038,img13475.png,220.71676474120324,215.3843006399149,268.4787781571136,235.97137538815213,237.18642453979305,256.55845013638935,264.3613632074662,290.3212527234984,284.9484379557034,327.37798727032543,,,,
labeled-data,20220319_1630_SW_0038,img16874.png,172.95475132529288,239.26530734787008,214.12890082176733,235.97137538815213,176.24868328501083,263.9697970457547,229.77507763042763,289.49776973356893,275.890125066479,320.79012335088953,301.41809775429317,332.31888520990236,338.4748323011202,355.3764089279281
labeled-data,20220319_1630_SW_0038,img16966.png,176.24868328501083,208.79643672047894,213.30541783183781,234.32440940829315,169.66081936557492,245.02968827737647,214.12890082176733,283.7333888040625,256.1265333081713,329.84843624011387,290.71281888520986,346.3180960387037,327.76955343203684,361.14078985743447
labeled-data,20220319_1630_SW_0038,img18153.png,160.60250647635053,371.84606872651784,146.6032956475492,338.90674912933827,179.54261524472878,349.61202799842164,168.01385338571595,291.96821870335737,172.13126833536336,249.97058621695345,171.3077853454339,222.79564754928026,163.89643843606848,191.50329393195966
labeled-data,20220319_1630_SW_0038,img18236.png,,,,,,,347.5331451903446,348.7885450084922,298.1241657945752,343.8476470689152,,,,
labeled-data,20220319_1630_SW_0038,img18264.png,218.24631577141474,370.19910274665887,248.71518639880588,357.8468578977165,240.480356499511,392.43314347475507,306.3589956938701,383.37483058553073,360.7088730292164,391.60966048482555,396.94212458611395,385.02179656538965,436.4693081027295,368.5521367667999
labeled-data,20220319_1630_SW_0038,img19265.png,401.88302252569093,257.3819331263188,429.88144418329347,293.6151846832164,381.29594777745365,287.02732076378044,392.8247096364665,341.37719809912676,366.47325395872286,393.2566264646846,351.650560139992,423.72549709207567,334.35741735147275,438.5481909108065
labeled-data,20220319_1630_SW_0038,img20220.png,225.65766268078016,34.21804285542726,280.0075400161265,56.45208358352346,242.95080546929944,90.2148861706325,307.1824786837996,93.50881813035045,349.1801111702036,124.80117174767105,,,,
labeled-data,20220319_1630_SW_0038,img20513.png,,,,,,,433.99885913294094,192.32677692188918,413.4117843847037,263.9697970457547,368.9437029285113,287.85080375370995,325.2991044622484,307.61439551201767
labeled-data,20220319_1630_SW_0038,img20684.png,191.0713771037416,398.19752440426146,158.95554049649155,371.0225857365883,195.18879205338908,350.4355109883511,156.48509152670306,310.9083274717356,151.54419358712613,265.6167630256137,148.25026162740818,232.67744342843417,149.89722760726715,194.7972258916776
labeled-data,20220319_1630_SW_0038,img21022.png,,,,,254.47956732831227,70.45129441232473,263.53788021753667,115.74285885844665,,,,,,
labeled-data,20220319_1630_SW_0038,img21468.png,227.30462866063914,427.84291204172314,229.77507763042763,394.08010945461405,262.7143972276072,436.077741941018,255.3030503182418,358.67034088764603,249.53866938873534,316.67270840124206,,,,
labeled-data,20220319_1630_SW_0038,img22326.png,264.3613632074662,368.5521367667999,291.5363018751393,340.55371510919724,298.1241657945752,382.5513475956012,344.23921323062666,340.55371510919724,378.0020158177357,308.4378785019471,407.6474034551973,287.02732076378044,445.5276209919538,255.73496714645984
labeled-data,20220319_1630_SW_0038,img22422.png,469.408627699909,116.56634184837617,435.64582511279997,160.21094031463906,412.5883013947743,131.38903566710695,399.4125735559024,175.0336341333699,379.6489817975947,212.9138516701264,,,,
labeled-data,20220319_1630_SW_0038,img25008.png,346.7096622004151,199.7381238312546,295.6537168247868,207.14947074061996,302.2415807442227,172.5631851635814,241.30383948944046,179.97453207294683,181.1895812245877,175.03363413336984,,,,
labeled-data,20220319_1630_SW_0038,img25282.png,163.89643843606848,233.50092641836363,174.60171730515185,268.0872119954022,132.60408481874788,260.67586508603677,167.19037039578643,307.61439551201767,205.07058793254294,349.61202799842164,228.95159464049812,380.9043816157422,250.36215237866486,403.96190533376796
labeled-data,20220319_1630_SW_0038,img26003.png,422.47009727392816,141.2708315462608,443.8806550120948,179.15104908301737,397.76560757604346,171.73970217365195,400.2360565458319,218.67823259963285,358.2384240594279,253.2645181766714,332.7104513716138,282.0864228242035,306.3589956938701,309.26136149187664
labeled-data,20220319_1630_SW_0038,img26248.png,145.7798126576197,124.80117174767105,174.60171730515185,105.8610629792928,179.54261524472878,151.97611041534418,233.06900959014558,112.4489268987287,296.47719981471624,117.38982483830563,333.5339343615433,121.5072397879531,378.0020158177357,123.97768875774153
labeled-data,20220319_1630_SW_0038,img26578.png,439.76324006244744,184.0919470225943,406.8239204652678,209.61991971040845,400.2360565458319,172.5631851635814,357.41494106949847,185.73891300245327,310.47641064351757,158.56397433478008,,,,
labeled-data,20220319_1630_SW_0038,img26921.png,122.72228893959402,221.9721645593508,112.01701007051065,189.03284496217123,155.6616085367736,196.4441918715366,157.30857451663258,154.44655938513267,,,,,,
labeled-data,20220319_1630_SW_0038,img38632.png,211.65845185197884,387.49224553517814,182.83654720444673,357.023374907787,225.65766268078016,349.61202799842164,177.0721662749403,308.4378785019471,168.8373363756454,257.3819331263188,172.13126833536336,220.32519857949183,185.30699617423522,181.6214980528058
labeled-data,20220319_1630_SW_0038,img40827.png,283.30147197584444,218.67823259963285,314.59382559316504,220.32519857949183,285.77192094563287,259.0288991061778,332.7104513716138,261.4993480759663,,,,,,
labeled-data,20220319_1630_SW_0038,img43652.png,353.297526119851,166.79880423407502,354.1210091097805,222.79564754928026,325.2991044622484,193.15025991181864,292.35978486506883,240.08879033779954,240.480356499511,280.43945684434453,,,,
labeled-data,20220319_1630_SW_0038,img44276.png,,,,,,,,,,,,,,
labeled-data,20220319_1630_SW_0038,img46559.png,239.6568735095815,292.7917016932869,283.30147197584444,296.90911664293435,263.53788021753667,333.1423681998318,289.0658529053508,343.0241640789857,305.53551270394064,364.4347218171524,337.6513493111907,395.727075434473,378.0020158177357,402.3149393539089
labeled-data,20220319_1630_SW_0038,img48866.png,294.0067508449278,366.9051707869409,308.00596167372913,315.84922541131255,345.88617921048564,349.61202799842164,355.7679750896395,315.0257424213831,373.06111787815877,296.08563365300483,386.2368457170306,266.4402460155432,401.0595395357614,230.20699445864568
labeled-data,20220319_1630_SW_0038,img54758.png,,,,,,,,,310.47641064351757,282.90990581413297,272.59619310676106,283.7333888040625,242.12732247936998,263.9697970457547
labeled-data,20220319_1630_SW_0038,img57962.png,336.82786632126124,207.97295373054948,339.2983152910497,244.206205287447,304.7120297140111,228.5600284787867,271.77271011683155,256.55845013638935,238.83339051965203,230.20699445864568,,,,
labeled-data,20220319_1630_SW_0038,img61293.png,406.0004374753383,333.96585118976134,382.9429137573126,366.08168779701145,369.7671859184408,325.7310212904664,326.9460704421074,373.4930347063768,287.41888692549185,389.1392115150371,,,,
labeled-data,20220319_1630_SW_0038,img62807.png,228.12811165056866,163.50487227435707,273.4196760966906,189.03284496217123,228.12811165056866,219.5017155895623,264.3613632074662,240.91227332772905,293.1832678549983,268.9106949853317,319.53472353274196,282.90990581413297,331.8869683816843,309.26136149187664
labeled-data,20220319_1630_SW_0038,img66766.png,475.9964916193449,236.79485837808159,463.6442467704026,267.2637290054727,443.8806550120948,238.44182435794056,406.0004374753383,280.43945684434453,350.00359416013305,301.8500145825112,,,,
labeled-data,20220319_1630_SW_0038,img81919.png,197.65924102317751,139.62386556640183,257.7734992880303,136.32993360668388,221.54024773113275,187.38587898231225,260.2439482578187,184.91543001252376,279.18405702619697,211.26688569026743,296.47719981471624,248.32362023709442,282.4779889859149,296.08563365300483
labeled-data,20220319_1630_SW_0038,img86301.png,352.47404312992154,40.80590677486316,349.1801111702036,97.62623307999792,311.2998936334471,68.80432843246575,276.71360805640853,109.15499493901075,247.0682204189469,144.56476350597882,,,,
labeled-data,20220319_1630_SW_0038,img88819.png,167.19037039578643,248.32362023709442,210.83496886204938,228.5600284787867,203.42362195268396,279.615973854415,240.480356499511,262.32283106589574,267.65529516718414,281.262939834274,,,,
labeled-data,20220319_1630_SW_0039,img01064.png,139.19194873818378,263.9697970457547,189.42441112388263,234.32440940829315,190.24789411381215,280.43945684434453,226.48114567070968,263.14631405582526,257.7734992880303,273.85159292490863,,,,
labeled-data,20220319_1630_SW_0039,img02068.png,226.48114567070968,223.61913053920978,273.4196760966906,249.14710322702393,247.0682204189469,276.32204189469707,,,272.59619310676106,311.73181046166513,293.1832678549983,329.0249532501844,312.94685961330606,357.023374907787
labeled-data,20220319_1630_SW_0039,img04397.png,303.88854672408166,198.91464084132508,274.24315908662004,237.6183413680111,273.4196760966906,181.6214980528058,239.6568735095815,217.85474960970333,,,,,,
labeled-data,20220319_1630_SW_0039,img04994.png,333.5339343615433,218.67823259963285,290.71281888520986,228.5600284787867,302.2415807442227,191.50329393195966,247.0682204189469,197.2676748614661,220.71676474120324,203.03205579097255,186.13047916416468,211.26688569026743,158.13205750656203,241.7357563176585
labeled-data,20220319_1630_SW_0039,img05948.png,319.53472353274196,244.206205287447,279.18405702619697,229.38351146871616,314.59382559316504,198.09115785139562,252.8326013484533,191.50329393195966,216.59934979155577,200.56160682118406,182.01306421451721,216.20778362984436,154.83812554684408,245.85317126730598
labeled-data,20220319_1630_SW_0039,img08002.png,,,,,,,201.77665597282498,181.6214980528058,251.18563536859432,170.91621918372243,,,,
labeled-data,20220319_1630_SW_0039,img08329.png,,,,,,,,,,,,,,
labeled-data,20220319_1630_SW_0039,img08566.png,468.5851447099795,203.03205579097255,483.40783852871033,233.50092641836363,438.1162740825884,221.14868156942129,442.2336890322359,269.73417797526116,405.1769544854089,304.3204635522997,374.70808385801774,332.31888520990236,350.00359416013305,354.55292593799857
labeled-data,20220319_1630_SW_0039,img10558.png,,,,,,,,,,,,,,
labeled-data,20220319_1630_SW_0039,img12861.png,278.3605740362675,276.32204189469707,299.7711317744342,231.85396043850466,326.12258745217787,265.6167630256137,350.82707715006256,236.79485837808159,382.9429137573126,264.79328003568423,,,,
labeled-data,20220319_1630_SW_0039,img14333.png,195.18879205338908,371.84606872651784,171.3077853454339,338.0832661394088,218.24631577141474,331.4954022199729,217.42283278148528,273.0281099349791,,,,,,
labeled-data,20220319_1630_SW_0039,img14974.png,418.3526823242807,376.78696666609477,384.5898797371716,402.3149393539089,390.35426066667804,347.96506201856266,331.0634853917548,359.4938238775755,278.3605740362675,343.8476470689152,245.42125443908793,334.78933417969085,,
labeled-data,20220319_1630_SW_0039,img15142.png,172.95475132529288,97.62623307999792,205.89407092247245,76.21567534183117,203.42362195268396,126.44813772753002,259.42046526788926,96.8027500900684,313.7703426032355,112.4489268987287,,,,
labeled-data,20220319_1630_SW_0039,img16534.png,479.29042357906286,240.91227332772905,480.9373895589219,273.85159292490863,446.35110398188334,250.7940692068829,436.4693081027295,306.7909125220882,394.47167561632546,338.90674912933827,368.9437029285113,356.19989191785754,321.18168951260094,378.43393264595375
labeled-data,20220319_1630_SW_0039,img20234.png,146.6032956475492,165.9753212441455,205.07058793254294,177.50408310315834,172.13126833536336,215.3843006399149,229.77507763042763,231.85396043850466,277.537091046338,270.5576609651907,317.887757552883,289.4977697335689,,
labeled-data,20220319_1630_SW_0039,img21113.png,285.77192094563287,49.8642196640875,331.8869683816843,65.5103964727478,291.5363018751393,89.39140318070298,339.2983152910497,121.5072397879531,326.9460704421074,164.32835526428653,297.30068280464576,181.6214980528058,250.36215237866486,179.15104908301737
labeled-data,20220319_1630_SW_0039,img21881.png,256.1265333081713,265.6167630256137,290.71281888520986,263.9697970457547,264.3613632074662,294.43866767314586,320.3582065226714,297.7325996328638,358.2384240594279,292.7917016932869,402.70650551562034,282.0864228242035,438.9397570725179,271.38114395512014
labeled-data,20220319_1630_SW_0039,img22067.png,304.7120297140111,164.32835526428653,300.5946147643637,202.20857280104303,263.53788021753667,183.26846403266478,283.30147197584444,241.7357563176585,310.47641064351757,277.1455248846266,348.3566281802741,296.90911664293435,396.1186415961845,302.67349757244074
labeled-data,20220319_1630_SW_0039,img22498.png,88.95948635248496,242.55923930758803,127.66318687917095,192.32677692188918,144.95632966769023,240.08879033779954,,,,,,,,
labeled-data,20220319_1630_SW_0039,img23071.png,429.05796119336406,113.27240988865822,447.99806996174226,158.56397433478008,403.52998850554985,165.9753212441455,438.9397570725179,199.7381238312546,444.7041380020243,222.79564754928026,458.70334883082563,256.55845013638935,461.17379780061407,305.1439465422292
labeled-data,20220319_1630_SW_0039,img24644.png,302.2415807442227,296.08563365300483,335.18090034140226,254.91148415653038,348.3566281802741,302.67349757244074,387.88381169688955,268.9106949853317,415.88223335449226,245.85317126730598,431.5284101631525,217.03126661977387,441.41020604230636,189.03284496217123
labeled-data,20220319_1630_SW_0039,img25469.png,155.6616085367736,158.56397433478008,172.95475132529288,203.855538780902,140.8389147180428,184.91543001252376,132.60408481874788,226.0895795089982,130.13363584895941,259.8523820961073,128.48666986910044,293.6151846832164,126.83970388924146,326.5545042803959
labeled-data,20220319_1630_SW_0039,img25992.png,200.129689992966,377.61044965602423,168.8373363756454,380.9043816157422,191.0713771037416,345.49461304877417,140.01543172811327,315.84922541131255,126.83970388924146,263.9697970457547,120.25183996980553,220.32519857949183,,
labeled-data,20220319_1630_SW_0039,img26379.png,214.12890082176733,403.13842234383844,228.12811165056866,372.66955171644736,247.89170340887637,417.13763317263977,296.47719981471624,375.1400006862358,,,,,,
labeled-data,20220319_1630_SW_0039,img26650.png,210.01148587211986,322.43708933074845,249.53866938873534,318.31967438110104,220.71676474120324,356.19989191785754,289.0658529053508,357.8468578977165,340.1217982809792,363.61123882722296,384.5898797371716,351.2589939782806,423.29358026385756,332.31888520990236
